left_shop,left_brand,left_productName,left_price,rightShop,right_brand,rightName,rightPrice,label,productUrlLeft,productUrlRight,id
Carrefour,Maredsous,Smeerkaas Light 200 g,3.09,Delhaize,Becel,Margarine | Verlaagt cholesterol,5.19,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Smeerkaas/Porties/Maredsous%7CSmeerkaas-Light-200-g/p/00198886,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Boter-en-margarine/Margarine/Margarine-Verlaagt-cholesterol/p/F2020022100052440000,724
Carrefour,Maredsous,Smeerkaas Light 200 g,3.09,Delhaize,Maredsous,Smeerkaas | Light | 200g,3.09,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Smeerkaas/Porties/Maredsous%7CSmeerkaas-Light-200-g/p/00198886,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Kazen/Smeerkazen/Smeerkaas-Light-200g/p/F2015052800159000000,725
Carrefour,Materne,Aardbeien Confituur 450 g,2.15,Delhaize,Delhaize,Cookies | Double chocolade,1.49,0,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Confituur/Materne%7CAardbeien-Confituur-450-g/p/00130794,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Koekjes/Droge-koekjes/Chocolade/Cookies-Double-chocolade/p/S2013062600052860000,726
Carrefour,Materne,Aardbeien Confituur 450 g,2.15,Delhaize,Materne,Confituur | Aardbeien,2.15,1,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Confituur/Materne%7CAardbeien-Confituur-450-g/p/00130794,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Broodbeleg/Confituur-Aardbeien/p/S1980021900088980000,727
Carrefour,Materne,Abrikozen Confituur 450 g,3.11,Delhaize,Delacre,Koekjes | Assortiment | Brugge,4.05,0,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Confituur/Materne%7CAbrikozen-Confituur-450-g/p/00130833,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Koekjes/Droge-koekjes/Met-thee-en-koffie/Koekjes-Assortiment-Brugge/p/S2009101600056570000,728
Carrefour,Materne,Abrikozen Confituur 450 g,3.11,Delhaize,Materne,Confituur | Abrikozen,2.99,1,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Confituur/Materne%7CAbrikozen-Confituur-450-g/p/00130833,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Broodbeleg/Confituur-Abrikozen/p/S1980021400090420000,729
Carrefour,Meggle,Kruidenboter Original 5 x 20 g,2.71,Delhaize,Delhaize,Fair | Halfvolle melk,13.8,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Boter-%26-margarine/Zachte-boter/Meggle%7CKruidenboter-Original-5-x-20-g/p/05509669,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Melk/Halfvol/Fair-Halfvolle-melk/p/S2021070200041420097,730
Carrefour,Meggle,Kruidenboter Original 5 x 20 g,2.71,Delhaize,Meggle,Kruidenboter porties,2.35,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Boter-%26-margarine/Zachte-boter/Meggle%7CKruidenboter-Original-5-x-20-g/p/05509669,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Boter-en-margarine/Culinaire-boter/Kruidenboter-porties/p/F2020040900056620000,731
Carrefour,Meli,Honing Dosi 350 g,4.05,Delhaize,Douwe Egberts,Koffie | Decafe | Aroma pack | Gemalen,4.09,0,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Honing/Meli%7CHoning-Dosi-350-g/p/01677446,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Koffie/Gemalen/Koffie-Decafe-Aroma-pack-Gemalen/p/S2018020500022390000,732
Carrefour,Meli,Honing Dosi 350 g,4.05,Delhaize,Meli,Honing | Vloeibaar,4.05,1,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Honing/Meli%7CHoning-Dosi-350-g/p/01677446,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Honing/Honing-Vloeibaar/p/S2000090600094360000,733
Carrefour,Melitta,1 x 2 Original Koffiefilters 40 Stuks,1.63,Delhaize,Melitta,1X2 | Koffiefilters | Bruin,1.55,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Filters/Melitta%7C1-x-2-Original-Koffiefilters-40-Stuks/p/01004755,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/1X2-Koffiefilters-Bruin/p/S2001042400039270000,734
Carrefour,Melitta,1 x 2 Original Koffiefilters 40 Stuks,1.63,Delhaize,Osborne,Sherry Manzanilla 15% Alc.,7.15,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Filters/Melitta%7C1-x-2-Original-Koffiefilters-40-Stuks/p/01004755,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Sherry-Manzanilla-15-Alc-/p/S1992050400233110000,735
Carrefour,Melitta,1 x 6 Original Koffiefilters 40 Stuks,3.35,Delhaize,Delhaize,Porto | Aguilar | Wit | 19% ALC.,5.59,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Filters/Melitta%7C1-x-6-Original-Koffiefilters-40-Stuks/p/05544682,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Porto-Aguilar-Wit-19-ALC-/p/S1997022500234050000,736
Carrefour,Melitta,1 x 6 Original Koffiefilters 40 Stuks,3.35,Delhaize,Melitta,Koffiefilters | Original | 1X6,3.25,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Filters/Melitta%7C1-x-6-Original-Koffiefilters-40-Stuks/p/05544682,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Koffiefilters-Original-1X6/p/S2011060700039110000,737
Carrefour,Melitta,101 Original Koffiefilters 40 Stuks,1.09,Delhaize,Florio,Marsala Dolce,7.79,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Thee-%26-kruidenthee/Filters/Melitta%7C101-Original-Koffiefilters-40-Stuks/p/01103522,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Marsala-Dolce/p/S1998031700232870000,738
Carrefour,Melitta,101 Original Koffiefilters 40 Stuks,1.09,Delhaize,Melitta,101 | Koffiefilters | Original bruin,1.05,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Thee-%26-kruidenthee/Filters/Melitta%7C101-Original-Koffiefilters-40-Stuks/p/01103522,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/101-Koffiefilters-Original-bruin/p/S2012022100039140000,739
Carrefour,Melitta,Original Coffee Filters 100 / 40 Stuks,2.19,Delhaize,Delhaize,Aguilar | Tawny rood | Porto | 19% alc.vol.,4.15,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Filters/Melitta%7COriginal-Coffee-Filters-100-40-Stuks/p/01004968,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Aguilar-Tawny-rood-Porto-19-alc-vol-/p/S1997103000234030000,740
Carrefour,Melitta,Original Coffee Filters 100 / 40 Stuks,2.19,Delhaize,Melitta,Koffiefilters | Original | 100,2.09,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Filters/Melitta%7COriginal-Coffee-Filters-100-40-Stuks/p/01004968,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Koffiefilters-Original-100/p/S2012022100039120000,741
Carrefour,Melkunie,Protein Salted Caramel Pudding 200 g,1.82,Delhaize,Brood van Soma,Schwarzbrot,1.55,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Desserten/Pudding/Melkunie%7CProtein-Salted-Caramel-Pudding-200-g/p/06614234,https://www.delhaize.be/nl-be/shop/Bakkerij-en-banket/Voorverpakt-brood/Duits-brood/Schwarzbrot/p/F2019101400045780000,742
Carrefour,Melkunie,Protein Salted Caramel Pudding 200 g,1.82,Delhaize,Melkunie,Protein pudding | Gezouten karamel,1.85,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Desserten/Pudding/Melkunie%7CProtein-Salted-Caramel-Pudding-200-g/p/06614234,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Dessert/Pudding/Protein-pudding-Gezouten-karamel/p/F2021092900087430000,743
Carrefour,Meridol,tandvlees tandpasta 75ml,5.85,Delhaize,Meridol,Tandpasta | 75ml,5.35,1,https://drive.carrefour.be/nl//Verzorging-%26-hygi%C3%ABne/Mondhygi%C3%ABne/Tandpasta/Tandpasta-verzorgend/Meridol%7Ctandvlees-tandpasta-75ml/p/06405574,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Mondverzorging/Tandpasta/Kinderen/Tandpasta-75ml/p/S2020021200358440000,744
Carrefour,Meridol,tandvlees tandpasta 75ml,5.85,Delhaize,Zwitsal,Shampoo | Anti Klit,4.15,0,https://drive.carrefour.be/nl//Verzorging-%26-hygi%C3%ABne/Mondhygi%C3%ABne/Tandpasta/Tandpasta-verzorgend/Meridol%7Ctandvlees-tandpasta-75ml/p/06405574,https://www.delhaize.be/nl-be/shop/Baby/Hygiene/Doekjes/Shampoo-Anti-Klit/p/S2021033000532530000,745
Carrefour,Meridol,tandvleesbescherming Zachte Tandenborstel 1 stuk,5.15,Delhaize,Meridol,Tandenborstel | Extra Soft,4.75,1,https://drive.carrefour.be/nl//Verzorging-%26-hygi%C3%ABne/Mondhygi%C3%ABne/Tandenborstel/Manuele-tandenborstel/Meridol%7Ctandvleesbescherming-Zachte-Tandenborstel-1-stuk/p/06405630,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Mondverzorging/Tandenborstels/Handmatig/Tandenborstel-Extra-Soft/p/S2020021200358510000,746
Carrefour,Meridol,tandvleesbescherming Zachte Tandenborstel 1 stuk,5.15,Delhaize,Zwitsal,Bad Wasgel | Slaap Zacht | Eucalyptus,4.35,0,https://drive.carrefour.be/nl//Verzorging-%26-hygi%C3%ABne/Mondhygi%C3%ABne/Tandenborstel/Manuele-tandenborstel/Meridol%7Ctandvleesbescherming-Zachte-Tandenborstel-1-stuk/p/06405630,https://www.delhaize.be/nl-be/shop/Baby/Hygiene/Zeep/Bad-Wasgel-Slaap-Zacht-Eucalyptus/p/S2021033000532480000,747
Carrefour,Mini Babybel,Snacking Kaas Original 12 porties 264 g,4.59,Delhaize,Babybel,Snacking Kaas|Original |12 porties,4.69,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Kaas-voor-kinderen/Mini-Babybel%7CSnacking-Kaas-Original-12-porties-264-g/p/00195445,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Kazen/Snacking-Aperitief-and-Salade/Snacking-Kaas-Original-12-porties/p/F1984121100162570000,748
Carrefour,Mini Babybel,Snacking Kaas Original 12 porties 264 g,4.59,Delhaize,Delhaize,Smeerkaas | Natuur,0.75,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Kaas-voor-kinderen/Mini-Babybel%7CSnacking-Kaas-Original-12-porties-264-g/p/00195445,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Kazen/Smeerkazen/Smeerkaas-Natuur/p/F2015060100780400000,749
Carrefour,Mini Babybel,Snacking Kaas Original 6 Porties 132 g,3.25,Delhaize,Babybel,Snacking Kaas | Original | 6 porties,3.25,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Kaas-voor-kinderen/Mini-Babybel%7CSnacking-Kaas-Original-6-Porties-132-g/p/01157216,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Kazen/Snacking-Aperitief-and-Salade/Snacking-Kaas-Original-6-porties/p/F1981081800162500000,750
Carrefour,Mini Babybel,Snacking Kaas Original 6 Porties 132 g,3.25,Delhaize,Delhaize,Gruyere | AOP | Blok,5.99,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Kaas-voor-kinderen/Mini-Babybel%7CSnacking-Kaas-Original-6-Porties-132-g/p/01157216,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Kazen/Blokken/Gruyere-AOP-Blok/p/F2013011500183000000,751
Carrefour,Monte,70 g,1.46,Delhaize,Excellence,Koper- en goudkleurig blond - 7.43,10.49,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Desserten/Kinderen/Monte%7C70-g/p/05877883,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Haarverzorging/Kleuren/Permanent/Koper-en-goudkleurig-blond-7-43/p/S2000021100851610000,752
Carrefour,Monte,70 g,1.46,Delhaize,Zott,Dessert | Melk | Chocolade | Hazelnoot smarties,1.45,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Desserten/Kinderen/Monte%7C70-g/p/05877883,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Kinderen/Dessert-Melk-Chocolade-Hazelnoot-smarties/p/F2017121900371030000,753
Carrefour,Monte,Maxi Melkdessert & Chocoladesmaak + Hazelnoot 4 x 100 g,3.15,Delhaize,Italie-Italîe,Ros Piceno Roggio | 2016 | Rood,29.99,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Desserten/Pudding/Monte%7CMaxi-Melkdessert-%26-Chocoladesmaak-%2B-Hazelnoot-4-x-100-g/p/04640552,https://www.delhaize.be/nl-be/shop/Wijn-en-bubbels/Rode-wijn/Online-exclusiviteiten/Italie/Ros-Piceno-Roggio-2016-Rood/p/S2020093000466190000,754
Carrefour,Monte,Maxi Melkdessert & Chocoladesmaak + Hazelnoot 4 x 100 g,3.15,Delhaize,Zott,Dessert | Melk | Chocolade | Hazelnoot,3.15,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Desserten/Pudding/Monte%7CMaxi-Melkdessert-%26-Chocoladesmaak-%2B-Hazelnoot-4-x-100-g/p/04640552,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Kinderen/Dessert-Melk-Chocolade-Hazelnoot/p/F2015031300141000000,755
Carrefour,Nescafé,Gold 50 g,3.45,Delhaize,Nescafé,Koffie | Gold | Dessert | Oplos,3.69,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-50-g/p/05016430,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Gold-Dessert-Oplos/p/S1999092400036720001,756
Carrefour,Nescafé,Gold 50 g,3.45,Delhaize,POMPIERKE,COCKTAIL MAISON,10.29,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-50-g/p/05016430,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/COCKTAIL-MAISON/p/S2007031300237910000,757
Carrefour,Nescafé,Gold Colombia 100 g,7.29,Delhaize,Castillo de Betera,Wit | Muskaat uit Valencia | 15% alc.vol.,5.15,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Colombia-100-g/p/00603171,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Wit-Muskaat-uit-Valencia-15-alc-vol-/p/S2007032100232830000,758
Carrefour,Nescafé,Gold Colombia 100 g,7.29,Delhaize,Nescafé,Koffie | Cap Colombie | Mild | Oplos,7.15,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Colombia-100-g/p/00603171,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Cap-Colombie-Mild-Oplos/p/S1999092400036780001,759
Carrefour,Nescafé,Gold Decaf 25 x 2 g,3.42,Delhaize,Havana Club,Rum | Anejo Especial | 40% ALC.,22.99,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Decaf-25-x-2-g/p/00766683,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Rhum/Rum-Anejo-Especial-40-ALC-/p/S2006052300257200000,760
Carrefour,Nescafé,Gold Decaf 25 x 2 g,3.42,Delhaize,Nescafé,Koffie | Gold | Cafeïnevrij | Stick,3.29,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Decaf-25-x-2-g/p/00766683,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Gold-Cafeinevrij-Stick/p/S1999092400036530001,761
Carrefour,Nescafé,Gold Dessert 200 g,6.85,Delhaize,Delhaize,Cookies | Hazelnoten-Chocolade,1.35,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Dessert-200-g/p/05016397,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Koekjes/Droge-koekjes/Chocolade/Cookies-Hazelnoten-Chocolade/p/S2000082900051650000,762
Carrefour,Nescafé,Gold Dessert 200 g,6.85,Delhaize,Nescafé,Koffie | Gold | Dessert | Oplos,7.09,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Dessert-200-g/p/05016397,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Gold-Dessert-Oplos/p/S1999092400036620001,763
Carrefour,Nescafé,Gold Dessert 25 x 2 g,2.96,Delhaize,Martell,Cognac VS | Sing Dist | 40% Alc,34.49,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Dessert-25-x-2-g/p/00766676,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Andere/Cognac-VS-Sing-Dist-40-Alc/p/S2005092300255630001,764
Carrefour,Nescafé,Gold Dessert 25 x 2 g,2.96,Delhaize,Nescafé,Koffie | Gold | Dessert | Stick,2.99,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CGold-Dessert-25-x-2-g/p/00766676,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Gold-Dessert-Stick/p/S1999092400036510001,765
Carrefour,Nescafé,Koffie CAPPUCCINO Chocolate Bokaal 306 g,7.23,Delhaize,Filliers,Genievre 30D,17.59,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-CAPPUCCINO-Chocolate-Bokaal-306-g/p/04002635,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Andere/Filliers-Genievre-30D/p/S1995021300261510000,766
Carrefour,Nescafé,Koffie CAPPUCCINO Chocolate Bokaal 306 g,7.23,Delhaize,Nescafé,Koffie | Cappuccino - Mocha | Oplosbaar,6.95,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-CAPPUCCINO-Chocolate-Bokaal-306-g/p/04002635,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Cappuccino-Mocha-Oplosbaar/p/S2002080500036610001,767
Carrefour,Nescafé,Koffie CAPPUCCINO Latte Zakjes 144 g,3.32,Delhaize,Nescafé,Koffie | Cappuccino | Latte | Zakje,3.19,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-CAPPUCCINO-Latte-Zakjes-144-g/p/04340125,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Cappuccino-Latte-Zakje/p/S2005070400036670000,768
Carrefour,Nescafé,Koffie CAPPUCCINO Latte Zakjes 144 g,3.32,Delhaize,Sambuca,Likeur 40% alc,22.09,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-CAPPUCCINO-Latte-Zakjes-144-g/p/04340125,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Likeur/Likeur-40-alc/p/S2016030903636950000,769
Carrefour,Nescafé,Koffie CAPPUCCINO Standard Zakjes 140 g,3.39,Delhaize,Delhaize,Wafeltjes | Eieren | Bio,2.75,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CNESCAF%C3%89-Koffie-CAPPUCCINO-Standard-Zakjes-140-g/p/00814564,https://www.delhaize.be/nl-be/shop/Bio-Eco-en-Fairtrade/Bio/Zoete-kruidenierswaren/Koekjes/Wafeltjes-Eieren-Bio/p/S2000062700052100000,770
Carrefour,Nescafé,Koffie CAPPUCCINO Standard Zakjes 140 g,3.39,Delhaize,Nescafé,Koffie | Cappuccino | Stick,3.15,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CNESCAF%C3%89-Koffie-CAPPUCCINO-Standard-Zakjes-140-g/p/00814564,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Cappuccino-Stick/p/S1999092400036540001,771
Carrefour,Nescafé,Koffie GOLD DECAF Bokaal 100 g,5.92,Delhaize,Licor 43,Likeur | Fruit | 31% ALC.,22.99,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-GOLD-DECAF-Bokaal-100-g/p/05016443,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Likeur/Likeur-Fruit-31-ALC-/p/S2006072600268750000,772
Carrefour,Nescafé,Koffie GOLD DECAF Bokaal 100 g,5.92,Delhaize,Nescafé,Koffie | Gold | Cafeïnevrij | Oplos,5.69,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-GOLD-DECAF-Bokaal-100-g/p/05016443,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Gold-Cafeinevrij-Oplos/p/S1999092400036550001,773
Carrefour,Nescafé,Koffie SELECT Bokaal 200 g,7.06,Delhaize,Grant's,Whisky | Blended | Triple Wood | 40,18.49,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-Bokaal-200-g/p/00143189,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Whisky/Whisky-Blended-Triple-Wood-40/p/S2007021400250890000,774
Carrefour,Nescafé,Koffie SELECT Bokaal 200 g,7.06,Delhaize,Nescafé,Koffie | Extra | Oplos,7.15,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-Bokaal-200-g/p/00143189,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Extra-Oplos/p/S1999092400036680001,775
Carrefour,Nescafé,Koffie SELECT Bokaal 50 g,3.53,Delhaize,Goldlys,Whisky | Owners reserve | 40%,15.49,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-Bokaal-50-g/p/00143172,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Whisky/Whisky-Owners-reserve-40-/p/S2007111200251010000,776
Carrefour,Nescafé,Koffie SELECT Bokaal 50 g,3.53,Delhaize,Nescafé,Koffie | Extra | Oplos,3.29,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-Bokaal-50-g/p/00143172,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Extra-Oplos/p/S1999092400036850001,777
Carrefour,Nescafé,Koffie SELECT DECAF Bokaal 200 g,11.28,Delhaize,Nescafé,Koffie | Decaf | Oplos,10.85,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-DECAF-Bokaal-200-g/p/00143127,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Decaf-Oplos/p/S1999092400036820001,778
Carrefour,Nescafé,Koffie SELECT DECAF Bokaal 200 g,11.28,Delhaize,Sandeman,75cl | Porto | Tawny | 10Y,21.99,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-DECAF-Bokaal-200-g/p/00143127,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/75cl-Porto-Tawny-10Y/p/S2007041200233770099,779
Carrefour,Nescafé,Koffie SELECT MOKA Bokaal 200 g,8.83,Delhaize,Nescafé,Koffie | Moka | Oplos,8.49,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-MOKA-Bokaal-200-g/p/00143095,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Moka-Oplos/p/S1999092400036970001,780
Carrefour,Nescafé,Koffie SELECT MOKA Bokaal 200 g,8.83,Delhaize,Offley,Porto Tawny 19.5% Alc,8.69,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CKoffie-SELECT-MOKA-Bokaal-200-g/p/00143095,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Porto-Tawny-19-5-Alc/p/S2008021300234330000,781
Carrefour,Nescafé,Koffie CAPPUCCINO Decaf Zakjes 125 g,3.28,Delhaize,Henri Bardouin,Anijshoudend | Pastis | 45% alc.vol.,25.79,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CNESCAF%C3%89-Koffie%C2%A0CAPPUCCINO%C2%A0Decaf%C2%A0Zakjes-125-g/p/01208322,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Alcohol/Aperitieven/Anijshoudend-Pastis-45-alc-vol-/p/S2006052900263710000,782
Carrefour,Nescafé,Koffie CAPPUCCINO Decaf Zakjes 125 g,3.28,Delhaize,Nescafé,Koffie | Cappuccino | Cafeïnevrij | Zakjes,3.15,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Oploskoffie/Nescaf%C3%A9%7CNESCAF%C3%89-Koffie%C2%A0CAPPUCCINO%C2%A0Decaf%C2%A0Zakjes-125-g/p/01208322,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Warme-dranken/Koffie/Instant/Koffie-Cappuccino-Cafeinevrij-Zakjes/p/S1999092400036560001,783
